Current(A),Test_Time(s),Voltage(V),Charge_Capacity(Ah),dV/dQ(V/Ah),dQ/dV(Ah/V),Charge_Energy(Wh),Power(W),Downsampled Voltage (V),Downsampled Capacity (Ah),dQ/dV from downsampled Voltage (Ah/V),dV/dQ from downsampled Cpacity (V/Ah),Downsampled Energy (Wh),Downsampled Power (W),dP/dE from downsampled Energy (W/Wh),dQ/dV from LEAN (Ah/V),Delta_V (V) in LEAN
0.14998,115149.949,3.851,1.6495,,0.0,5.9169,0.57757,,,,,5.9169,0.577566839826839,0.0127277236652219,5.968804403907,0.005599999999999999
0.14998,115209.949,3.8518,1.652,0.0,,5.9265,0.57769,,,,,5.9265,0.5776955844155836,0.0129691840648114,5.968804403907,0.005599999999999999
0.14998,115269.949,3.8525,1.6545,,0.0,5.9362,0.5778,,,,,5.9362,0.5778170562770555,0.0125204423919811,5.9767975107769375,0.005599999999999999
0.14998,115329.948,3.8533,1.657,0.33196,,5.9458,0.57792,,,,,5.9458,0.5779372294372286,0.013120039682537,5.9767975107769375,0.005599999999999999
0.14999,115389.949,3.8543,1.6595,,3.0197,5.9554,0.57811,3.8543,1.6595,3.0064935064933707,0.3326666666667108,5.9554,0.5780689610389602,0.0138159475496308,5.9767975107769375,0.005599999999999999
0.14998,115449.948,3.8552,1.662,0.0,,5.9651,0.5782,,,,,5.9651,0.5782038961038953,0.0136912970849465,5.9767975107769375,0.005599999999999999
0.14998,115509.948,3.8559,1.6645,,0.0,5.9747,0.57831,,,,,5.9747,0.5783332467532459,0.0135213744588718,5.9767975107769375,0.005599999999999999
0.14999,115569.949,3.8567,1.667,0.0,,5.9843,0.57847,,,,,5.9843,0.5784635064935058,0.0131217632477955,5.9767975107769375,0.005599999999999999
0.14999,115629.948,3.8576,1.6695,,0.0,5.994,0.5786,3.8576,1.6695,3.038542977567261,0.3291111111111036,5.994,0.5785864069264062,0.0131217632477849,6.002823259350594,0.005599999999999999
0.14998,115689.948,3.8585,1.672,0.0,,6.0036,0.5787,,,,,6.0036,0.5787166666666659,0.0133370919605226,6.002823259350594,0.005599999999999999
0.14999,115749.948,3.8593,1.6745,,2.9877,6.0133,0.57886,,,,,6.0133,0.5788437662337654,0.0127206387534002,6.002823259350594,0.005599999999999999
0.14999,115809.948,3.86,1.677,0.0,,6.0229,0.57896,,,,,6.0229,0.5789622510822502,0.012640722942482,6.002823259350594,0.005599999999999999
0.14999,115869.949,3.8608,1.6795,,0.0,6.0326,0.57908,,,,,6.0326,0.5790877922077914,0.0134724814977005,6.002823259350594,0.005599999999999999
0.14999,115929.948,3.8617,1.682,0.0,,6.0422,0.57922,3.8617,1.682,3.012922771224368,0.3319999999999936,6.0422,0.5792221645021637,0.0134391832431468,6.002823259350594,0.005599999999999999
0.14999,115989.949,3.8625,1.6845,,0.0,6.0519,0.57934,,,,,6.0519,0.5793470562770554,0.0132805371971898,6.002823259350594,0.005599999999999999
0.14999,116049.948,3.8635,1.687,0.33518,,6.0615,0.57949,,,,,6.0615,0.5794783982683974,0.0133493535899198,6.018905775582952,0.005599999999999999
0.14999,116109.949,3.8644,1.6895,,2.9933,6.0712,0.57962,,,,,6.0712,0.5796046320346311,0.0131612447068718,6.018905775582952,0.005599999999999999
0.14999,116169.95,3.865,1.692,0.0,,6.0808,0.57971,,,,,6.0808,0.5797323809523801,0.012668430539577,6.018905775582952,0.005599999999999999
0.14999,116229.948,3.8659,1.6945,,0.0,6.0905,0.57985,3.8659,1.6945,3.012922771224225,0.3319999999999936,6.0905,0.5798490043290034,0.0118311242022528,6.018905775582952,0.005599999999999999
0.14999,116289.948,3.8667,1.697,0.0,,6.1002,0.57997,,,,,6.1002,0.5799619047619038,0.0119177266418404,6.018905775582952,0.005599999999999999
0.14999,116349.948,3.8676,1.6995,,0.0,6.1098,0.5801,,,,,6.1098,0.5800789610389602,0.0124371794127675,6.018905775582952,0.005599999999999999
0.14997,116409.949,3.8686,1.702,0.0,,6.1195,0.58017,,,,,6.1195,0.5802019913419905,0.012786182889279,6.018905775582952,0.005599999999999999
0.14998,116469.948,3.8694,1.7045,,2.9591,6.1292,0.58033,,,,,6.1292,0.5803270129870122,0.0134481092661467,6.018905775582884,0.005599999999999999
0.14999,116529.948,3.87,1.707,0.0,,6.1388,0.58046,3.87,1.707,2.97956675580042,0.3360000000000127,6.1388,0.5804614285714278,0.0143959995789124,6.018905775582884,0.005599999999999999
0.14999,116589.949,3.8709,1.7095,,0.0,6.1485,0.5806,,,,,6.1485,0.5806049350649343,0.0146293568974016,6.018905775582884,0.005599999999999999
0.14999,116649.949,3.8719,1.712,0.0,,6.1582,0.58075,,,,,6.1582,0.5807452380952374,0.0133529700539973,6.018905775582884,0.005599999999999999
0.14999,116709.948,3.8728,1.7145,,0.0,6.1679,0.58088,,,,,6.1679,0.5808639826839819,0.0122106118165028,6.018905775582884,0.005599999999999999
0.14999,116769.949,3.8736,1.717,0.33555,,6.1775,0.581,,,,,6.1775,0.5809809090909083,0.0118110327619334,6.018905775582884,0.005599999999999999
0.14998,116829.949,3.8743,1.7195,,2.9937,6.1872,0.58107,3.8743,1.7195,2.879504216713485,0.3473333333333528,6.1872,0.5810918614718605,0.0120007140625659,6.018905775582884,0.005599999999999999
0.14998,116889.948,3.8751,1.722,0.0,,6.1969,0.58119,,,,,6.1969,0.5812137229437221,0.0125050207524495,6.00282325935051,0.005599999999999999
0.14998,116949.948,3.8761,1.7245,,0.0,6.2066,0.58134,,,,,6.2066,0.581334458874458,0.0129646985317108,6.00282325935051,0.005599999999999999
0.14998,117009.948,3.877,1.727,0.0,,6.2163,0.58147,,,,,6.2163,0.5814652380952373,0.0135493372606845,6.00282325935051,0.005599999999999999
0.14999,117069.95,3.8778,1.7295,,0.0,6.226,0.58163,3.8778,1.7295,2.945397029158215,0.3402222222222235,6.226,0.5815973160173152,0.0135961976168097,6.00282325935051,0.005599999999999999
0.14998,117129.949,3.8785,1.732,0.0,,6.2357,0.5817,,,,,6.2357,0.5817290043290034,0.0137010755567423,6.00282325935051,0.005599999999999999
0.14999,117189.949,3.8793,1.7345,,2.9649,6.2454,0.58186,,,,,6.2454,0.5818631168831161,0.0135136341321988,6.00282325935051,0.005599999999999999
0.14998,117249.949,3.8803,1.737,0.0,,6.2551,0.58197,,,,,6.2551,0.5819911688311681,0.0121078234480265,5.976797510776872,0.005599999999999999
0.14999,117309.95,3.8812,1.7395,,0.0,6.2648,0.58214,,,,,6.2648,0.5820980086580079,0.0120698888740058,5.976797510776872,0.005599999999999999
0.14999,117369.948,3.8819,1.742,0.0,,6.2745,0.58225,3.8819,1.742,3.012922771224368,0.3319999999999936,6.2745,0.5822253246753238,0.0124581603962994,5.976797510776872,0.005599999999999999
0.14998,117429.95,3.8826,1.7445,,0.0,6.2842,0.58231,,,,,6.2842,0.5823396969696961,0.0124068371491112,5.976797510776872,0.005599999999999999
0.14997,117489.948,3.8835,1.747,0.33583,,6.2939,0.58241,,,,,6.2939,0.5824660173160165,0.0129200696210993,5.976797510776872,0.005599999999999999
0.14999,117549.949,3.8845,1.7495,,3.003,6.3036,0.58264,,,,,6.3036,0.5825903463203455,0.0132927210246727,5.976797510776872,0.005599999999999999
0.14998,117609.947,3.8853,1.752,0.0,,6.3133,0.58272,,,,,6.3133,0.5827238961038952,0.0141585218904829,5.976797510776872,0.005599999999999999
0.14999,117669.95,3.8861,1.7545,,0.0,6.323,0.58288,3.8861,1.7545,2.9761904761904816,0.3359999999999843,6.323,0.5828650216450209,0.0139108314366112,5.984886920139269,0.005599999999999999
0.14999,117729.949,3.8868,1.757,0.0,,6.3327,0.58298,,,,,6.3327,0.5829937662337654,0.0123488195653145,5.984886920139269,0.005599999999999999
0.14999,117789.95,3.8876,1.7595,,0.0,6.3424,0.5831,,,,,6.3424,0.5831045887445879,0.0124291516044117,5.984886920139269,0.005599999999999999
0.14999,117849.947,3.8885,1.762,0.0,,6.3521,0.58324,,,,,6.3521,0.5832348917748911,0.0127520559016431,5.984886920139269,0.005599999999999999
0.14998,117909.95,3.8895,1.7645,,3.0039,6.3619,0.58335,,,,,6.3619,0.5833531168831161,0.0123057210223223,5.984886920139269,0.005599999999999999
0.14998,117969.95,3.8903,1.767,0.0,,6.3716,0.58347,3.8903,1.767,3.012922771224225,0.332000000000022,6.3716,0.5834748051948044,0.0118088097469488,5.984886920139269,0.005599999999999999
0.14999,118029.95,3.891,1.7695,,0.0,6.3813,0.58361,,,,,6.3813,0.5835822077922069,0.0116615343419397,5.984886920139269,0.005599999999999999
0.14998,118089.949,3.8918,1.772,0.0,,6.391,0.58369,,,,,6.391,0.5837010389610381,0.0124807006818343,6.085089663491189,0.005599999999999999
0.14998,118149.948,3.8926,1.7745,,0.0,6.4008,0.58381,,,,,6.4008,0.5838256277056268,0.012521072680979,6.085089663491189,0.005599999999999999
0.14997,118209.949,3.8936,1.777,0.33071,,6.4105,0.58392,,,,,6.4105,0.5839452380952372,0.0125741955638929,6.085089663491189,0.005599999999999999
0.14999,118269.949,3.8944,1.7795,,3.0299,6.4202,0.58412,3.8944,1.7795,3.0747064137307234,0.3252794403420296,6.4202,0.5840695670995664,0.0135016595252288,6.085089663491189,0.005599999999999999
0.14998,118329.949,3.8952,1.7819,0.0,,6.43,0.5842,,,,,6.43,0.5842086580086572,0.0135868893011661,6.085089663491189,0.005599999999999999
0.14998,118389.949,3.8959,1.7844,,0.0,6.4397,0.58431,,,,,6.4397,0.5843346320346312,0.0133529700540009,6.085089663491189,0.005599999999999999
0.14999,118449.948,3.8967,1.7869,0.0,,6.4494,0.58447,,,,,6.4494,0.5844677056277048,0.0125110646886383,6.085089663491189,0.005599999999999999
0.14999,118509.95,3.8976,1.7894,,0.0,6.4592,0.5846,,,,,6.4592,0.5845783549783543,0.0116924102617446,6.225643151162672,0.005599999999999999
0.14998,118569.95,3.8984,1.7919,0.0,,6.4689,0.58468,3.8984,1.7919,3.112499999999983,0.3212955045990497,6.4689,0.584695627705627,0.0114309257145244,6.225643151162672,0.005599999999999999
0.14999,118629.947,3.8992,1.7944,,3.1172,6.4787,0.58484,,,,,6.4787,0.5848011255411247,0.0106952581747421,6.225643151162672,0.005599999999999999
0.14997,118689.948,3.8999,1.7969,0.0,,6.4884,0.58487,,,,,6.4884,0.5849041991341983,0.0112380034113641,6.225643151162672,0.005599999999999999
0.14998,118749.949,3.9006,1.7994,,0.0,6.4982,0.58501,,,,,6.4982,0.5850203896103887,0.012404305608598,6.225643151162672,0.005599999999999999
0.14998,118809.949,3.9014,1.8019,0.0,,6.5079,0.58513,,,,,6.5079,0.5851459740259732,0.0120769005873206,6.225643151162672,0.005599999999999999
0.14998,118869.949,3.9024,1.8044,,0.0,6.5177,0.58528,3.9024,1.8044,3.256625131625213,0.3079999999999927,6.5177,0.5852557142857135,0.0113143183814301,6.4583099728236055,0.005599999999999999
0.14998,118929.949,3.9032,1.8069,0.0,,6.5274,0.5854,,,,,6.5274,0.5853665800865793,0.0114637381226785,6.4583099728236055,0.005599999999999999
0.14998,118989.95,3.9037,1.8094,0.31824,3.2029,6.5372,0.58548,,,,,6.5372,0.5854792640692632,0.0116476550076392,6.4583099728236055,0.005599999999999999
0.14997,119049.947,3.9044,1.8119,,,6.5469,0.58554,,,,,6.5469,0.5855936796536788,0.011474064425883,6.4583099728236055,0.005599999999999999
0.14997,119109.947,3.9053,1.8144,0.0,0.0,6.5567,0.58568,,,,,6.5567,0.5857029437229428,0.0111471861471805,6.4583099728236055,0.005599999999999999
0.14999,119169.948,3.9061,1.8169,,,6.5665,0.58588,3.9061,1.8169,3.3783783783783576,0.2959999999999922,6.5665,0.5858121645021637,0.0119271735114381,6.4583099728236055,0.005599999999999999
0.14998,119229.949,3.9068,1.8194,0.0,0.0,6.5762,0.58594,,,,,6.5762,0.5859353679653672,0.0128522574977374,6.4583099728236055,0.005599999999999999
0.14998,119289.948,3.9074,1.8219,,,6.586,0.58603,,,,,6.586,0.586062813852813,0.0117766587154335,6.4583099728236055,0.005599999999999999
0.14998,119349.949,3.9081,1.8244,0.0,0.0,6.5958,0.58614,,,,,6.5958,0.5861661904761897,0.0098810780822127,6.709009436188151,0.005599999999999999
0.14999,119409.95,3.9089,1.8269,,3.3907,6.6055,0.5863,,,,,6.6055,0.5862556277056269,0.0103864683835155,6.709009436188151,0.005599999999999999
0.14998,119469.951,3.9098,1.8294,0.0,,6.6153,0.58639,3.9098,1.8294,3.608730681901392,0.2798095238095186,6.6153,0.5863689610389602,0.0112620372824423,6.709009436188151,0.005599999999999999
0.14997,119529.949,3.9104,1.8319,,0.0,6.6251,0.58644,,,,,6.6251,0.5864763636363628,0.011227061971855,6.709009436188151,0.005599999999999999
0.14998,119589.95,3.9109,1.8344,0.0,,6.6348,0.58656,,,,,6.6348,0.5865878354978347,0.011227061971855,6.709009436188151,0.005599999999999999
0.14999,119649.95,3.9117,1.8369,,0.0,6.6446,0.58672,,,,,6.6446,0.5866952380952373,0.0106877816061548,6.709009436188151,0.005599999999999999
0.14998,119709.948,3.9125,1.8394,0.0,,6.6544,0.5868,,,,,6.6544,0.5867973160173152,0.0103233501192683,6.709009436188151,0.005599999999999999
0.14999,119769.95,3.9131,1.8419,0.28693,0.0,6.6642,0.58693,,,,,6.6642,0.586897575757575,0.009437671172364,6.709009436188151,0.005599999999999999
0.14998,119829.948,3.9137,1.8444,,3.6392,6.674,0.58698,,,,,6.674,0.5869822943722935,0.0089699068260031,6.907657402405532,0.005599999999999999
0.14997,119889.95,3.9143,1.8469,0.0,,6.6837,0.58703,3.9143,1.8469,3.815359477124304,0.2622710622710542,6.6837,0.5870724242424235,0.009934543096751,6.907657402405532,0.005599999999999999
0.14998,119949.948,3.915,1.8494,,0.0,6.6935,0.58717,,,,,6.6935,0.5871761471861463,0.0101709514974785,6.907657402405532,0.005599999999999999
0.14998,120009.948,3.9157,1.8519,,,6.7033,0.58728,,,,,6.7033,0.5872717748917741,0.010720911741334,6.907657402405532,0.005599999999999999
0.14999,120069.95,3.9164,1.8544,0.0,,6.7131,0.58742,,,,,6.7131,0.5873862770562763,0.0116838943369579,6.907657402405532,0.005599999999999999
0.14998,120129.948,3.9171,1.8569,,0.0,6.7229,0.58749,,,,,6.7229,0.5875007792207785,0.0104757487410438,6.907657402405532,0.005599999999999999
0.14998,120189.948,3.9176,1.8594,0.0,,6.7327,0.58756,,,,,6.7327,0.5875916017316007,0.0091682127396275,6.907657402405532,0.005599999999999999
0.14999,120249.95,3.9183,1.8619,,0.0,6.7425,0.58771,3.9183,1.8619,4.03571428571405,0.2500000000000284,6.7425,0.5876804761904753,0.0090356921989638,6.907657402405532,0.005599999999999999
0.14999,120309.948,3.9188,1.8644,0.0,3.886,6.7523,0.58778,,,,,6.7523,0.5877687012987004,0.0091461259828662,6.907657402405532,0.005599999999999999
0.14998,120369.95,3.9194,1.8669,,,6.7621,0.58783,,,,,6.7621,0.5878597402597394,0.0087198515769948,7.024038964482201,0.005599999999999999
0.14998,120429.95,3.9202,1.8694,0.0,0.0,6.7719,0.58795,,,,,6.7719,0.5879396103896095,0.0083068292251944,7.024038964482201,0.005599999999999999
0.14998,120489.948,3.9208,1.8719,,,6.7817,0.58804,,,,,6.7817,0.5880225541125532,0.0088059899284367,7.024038964482201,0.005599999999999999
0.14998,120549.948,3.9212,1.8744,0.0,0.0,6.7915,0.5881,,,,,6.7915,0.5881122077922069,0.0100538916865495,7.024038964482201,0.005599999999999999
0.14998,120609.949,3.9218,1.8769,,,6.8013,0.58819,3.9218,1.8769,4.112103174602993,0.2443223443223416,6.8013,0.5882196103896096,0.0105839738492861,7.024038964482201,0.005599999999999999
0.14999,120669.948,3.9225,1.8794,0.0,0.0,6.8111,0.58834,,,,,6.8111,0.5883196536796529,0.0095458962805921,7.024038964482201,0.005599999999999999
0.14998,120729.95,3.9232,1.8819,0.25266,,6.8209,0.5884,,,,,6.8209,0.5884067099567092,0.0090423182259904,7.024038964482201,0.005599999999999999
0.14999,120789.949,3.9239,1.8844,,4.097,6.8307,0.58855,,,,,6.8307,0.5884968831168823,0.0094133757398999,7.024038964482201,0.005599999999999999
0.14998,120849.95,3.9243,1.8869,0.0,,6.8405,0.58857,,,,,6.8405,0.5885912121212112,0.0091902994964279,7.024038964482201,0.005599999999999999
0.14997,120909.95,3.9249,1.8894,,0.0,6.8503,0.58862,,,,,6.8503,0.5886770129870122,0.0095635656860153,7.041975303693395,0.005599999999999999
0.14999,120969.949,3.9255,1.8919,0.0,,6.8601,0.58879,,,,,6.8601,0.5887786580086571,0.0098241894160189,7.041975303693395,0.005599999999999999
0.14999,121029.949,3.9263,1.8944,,0.0,6.8699,0.58891,3.9263,1.8944,4.043209876543244,0.2479120879120842,6.8699,0.5888695670995663,0.0096254086050002,7.041975303693395,0.005599999999999999
0.14998,121089.948,3.9269,1.8969,0.0,,6.8797,0.58896,,,,,6.8797,0.5889673160173152,0.0093238855875057,7.041975303693395,0.005599999999999999
0.14999,121149.948,3.9274,1.8994,,,6.8896,0.58907,,,,,6.8896,0.5890531168831161,0.0085491449443289,7.041975303693395,0.005599999999999999
0.14998,121209.949,3.9279,1.9019,0.0,0.0,6.8994,0.58911,,,,,6.8994,0.5891357575757568,0.0086381305768981,7.041975303693395,0.005599999999999999
0.14998,121269.949,3.9285,1.9044,,,6.9092,0.5892,,,,,6.9092,0.5892224242424233,0.0091814647937091,7.041975303693395,0.005599999999999999
0.14998,121329.949,3.9293,1.9069,0.0,4.1307,6.919,0.58932,,,,,6.919,0.5893157142857135,0.0091284565774394,7.041975303693395,0.005599999999999999
0.14999,121389.951,3.9299,1.9094,,,6.9288,0.58945,3.9299,1.9094,4.166666666666629,0.2399999999999948,6.9288,0.5894013419913411,0.0091874018199291,7.041975303693395,0.005599999999999999
0.14998,121449.949,3.9304,1.9119,0.0,0.0,6.9387,0.58948,,,,,6.9387,0.5894967965367957,0.0094382490768936,6.907657402405526,0.005599999999999999
0.14998,121509.95,3.931,1.9144,,,6.9485,0.58957,,,,,6.9485,0.5895873160173152,0.009004770739466,6.907657402405526,0.005599999999999999
0.14998,121569.95,3.9316,1.9169,0.0,0.0,6.9583,0.58966,,,,,6.9583,0.5896732900432892,0.0089120063609833,6.907657402405526,0.005599999999999999
0.14998,121629.95,3.9324,1.9194,,,6.9681,0.58978,,,,,6.9681,0.5897619913419905,0.0092601783799999,6.907657402405526,0.005599999999999999
0.14998,121689.949,3.933,1.9219,0.0,0.0,6.978,0.58987,,,,,6.978,0.5898557575757567,0.0094399892456031,6.907657402405526,0.005599999999999999
0.14998,121749.948,3.9335,1.9244,0.24369,,6.9878,0.58995,,,,,6.9878,0.5899479653679645,0.0105375916600429,6.907657402405526,0.005599999999999999
0.14998,121809.949,3.9341,1.9269,,4.032,6.9976,0.59004,3.9341,1.9269,4.051535087719344,0.2471794871794941,6.9976,0.5900622943722935,0.0109833019135905,6.907657402405526,0.005599999999999999
0.14998,121869.948,3.9347,1.9294,0.0,,7.0075,0.59013,,,,,7.0075,0.5901641991341984,0.0107035961226422,6.907657402405526,0.005599999999999999
0.14999,121929.951,3.9355,1.9319,,0.0,7.0173,0.59029,,,,,7.0173,0.5902730735930728,0.0097358423889026,6.907657402405526,0.005599999999999999
0.15,121989.949,3.9362,1.9344,0.0,,7.0271,0.59043,,,,,7.0271,0.5903550216450208,0.0084157397102941,6.691073096976951,0.005599999999999999
0.14998,122049.949,3.9366,1.9369,,0.0,7.037,0.59041,,,,,7.037,0.5904388744588736,0.0085955505759081,6.691073096976951,0.005599999999999999
0.14998,122109.948,3.9373,1.9394,0.0,,7.0468,0.59052,,,,,7.0468,0.5905243290043283,0.0082692604480492,6.691073096976951,0.005599999999999999
0.14996,122169.948,3.9379,1.9419,,0.0,7.0567,0.59053,3.9379,1.9419,3.768796992481157,0.2666666666666515,7.0567,0.5906016883116875,0.0085090082688559,6.691073096976951,0.005599999999999999
0.14998,122229.951,3.9388,1.9444,0.0,,7.0665,0.59074,,,,,7.0665,0.5906918181818174,0.0102970781695255,6.691073096976951,0.005599999999999999
0.14998,122289.948,3.9394,1.9469,,3.8843,7.0764,0.59083,,,,,7.0764,0.590804761904761,0.0109985625341124,6.691073096976951,0.005599999999999999
0.14997,122349.948,3.9401,1.9494,0.0,,7.0862,0.5909,,,,,7.0862,0.5909085714285706,0.0113040021203296,6.691073096976951,0.005599999999999999
0.14998,122409.951,3.9406,1.9519,,0.0,7.096,0.59101,,,,,7.096,0.5910263203463195,0.0112935395909161,6.691073096976951,0.005599999999999999
0.14998,122469.949,3.9413,1.9544,0.0,,7.1059,0.59112,,,,,7.1059,0.5911309090909083,0.0109362018452934,6.691073096976951,0.005599999999999999
0.14998,122529.95,3.9421,1.9569,,0.0,7.1158,0.59124,3.9421,1.9569,3.5303888997458728,0.2833333333333314,7.1158,0.5912428571428563,0.0111128030361804,6.492328828267126,0.005599999999999999
0.14999,122589.948,3.9428,1.9594,0.0,,7.1256,0.59138,,,,,7.1256,0.5913498701298694,0.0103231809267647,6.492328828267126,0.005599999999999999
0.14999,122649.948,3.9434,1.9619,0.26309,0.0,7.1355,0.59147,,,,,7.1355,0.5914461038961031,0.0100701137825645,6.492328828267126,0.005599999999999999
0.14998,122709.949,3.944,1.9644,,3.6765,7.1453,0.59152,,,,,7.1453,0.5915481818181809,0.0107749004587454,6.492328828267126,0.005599999999999999
0.14998,122769.95,3.9447,1.9669,0.0,,7.1552,0.59163,,,,,7.1552,0.5916584415584407,0.0111500614005741,6.492328828267126,0.005599999999999999
0.14998,122829.95,3.9456,1.9694,,0.0,7.165,0.59176,,,,,7.165,0.5917678354978346,0.0117504352358324,6.492328828267126,0.005599999999999999
0.14999,122889.949,3.9464,1.9719,0.0,,7.1749,0.59192,3.9464,1.9719,3.4292504714016445,0.2917575757575434,7.1749,0.5918900432900425,0.0121474485110866,6.492328828267126,0.005599999999999999
0.14999,122949.949,3.9471,1.9744,,0.0,7.1848,0.59203,,,,,7.1848,0.5920083549783541,0.0115568810463457,6.492328828267126,0.005599999999999999
0.14999,123009.948,3.9476,1.9769,0.0,,7.1946,0.5921,,,,,7.1946,0.5921177922077914,0.0108673212428058,6.283833932200917,0.005599999999999999
0.14999,123069.948,3.9484,1.9794,,0.0,7.2045,0.59222,,,,,7.2045,0.5922223809523801,0.0101294328567078,6.283833932200917,0.005599999999999999
0.14998,123129.949,3.9492,1.9819,0.0,3.4696,7.2144,0.5923,,,,,7.2144,0.5923183549783542,0.0098306336800249,6.283833932200917,0.005599999999999999
0.14998,123189.948,3.9501,1.9844,,,7.2242,0.59244,3.9501,1.9844,3.378378378378329,0.2960000000000207,7.2242,0.5924160173160165,0.0107703492482578,6.283833932200917,0.005599999999999999
0.14998,123249.948,3.9508,1.9869,0.0,0.0,7.2341,0.59254,,,,,7.2341,0.5925306926406918,0.0113603568149009,6.283833932200917,0.005599999999999999
0.14998,123309.948,3.9513,1.9894,,,7.244,0.59262,,,,,7.244,0.5926409523809515,0.0116795662250233,6.283833932200917,0.005599999999999999
0.14998,123369.95,3.9521,1.9919,0.0,0.0,7.2539,0.59274,,,,,7.2539,0.5927619480519473,0.0118369845642583,6.283833932200917,0.005599999999999999
0.14999,123429.949,3.953,1.9944,,,7.2638,0.59291,,,,,7.2638,0.5928753246753238,0.0118905110033651,6.143280444529491,0.005599999999999999
0.14998,123489.949,3.9538,1.9969,0.29333,3.3021,7.2736,0.59299,3.9538,1.9969,3.256625131624986,0.3080000000000211,7.2736,0.5929961038961031,0.0123734203925991,6.143280444529491,0.005599999999999999
0.14998,123549.949,3.9547,1.9994,,,7.2835,0.59313,,,,,7.2835,0.5931190909090901,0.0125453670908157,6.143280444529491,0.005599999999999999
0.14998,123609.949,3.9553,2.0019,0.0,0.0,7.2934,0.59322,,,,,7.2934,0.5932445021645013,0.012068739341462,6.143280444529491,0.005599999999999999
0.14999,123669.949,3.956,2.0044,,,7.3033,0.59336,,,,,7.3033,0.593358051948051,0.012265512265511,6.143280444529491,0.005599999999999999
0.14998,123729.948,3.9571,2.0069,0.0,0.0,7.3132,0.59349,,,,,7.3132,0.5934873593073584,0.0126284489920891,6.143280444529491,0.005599999999999999
0.14999,123789.949,3.9578,2.0094,,,7.3231,0.59363,3.9578,2.0094,3.0524099883856195,0.3280000000000029,7.3231,0.5936080952380944,0.0119047619047627,6.143280444529491,0.005599999999999999
0.14998,123849.95,3.9585,2.0119,0.0,,7.333,0.5937,,,,,7.333,0.5937230735930727,0.0115440115440073,5.986740743118153,0.005599999999999999
0.14999,123909.949,3.9593,2.0144,,3.1457,7.3429,0.59386,,,,,7.3429,0.5938366666666658,0.0114368796186958,5.986740743118153,0.005599999999999999
0.14998,123969.949,3.9601,2.0169,0.0,,7.3528,0.59394,,,,,7.3528,0.5939495238095229,0.0118828982465366,5.986740743118153,0.005599999999999999
0.14997,124029.949,3.9611,2.0194,,0.0,7.3627,0.59405,,,,,7.3627,0.5940719480519472,0.0130045039135922,5.986740743118153,0.005599999999999999
0.14998,124089.948,3.962,2.0219,0.0,,7.3726,0.59422,3.962,2.0219,2.941990749788374,0.339999999999975,7.3726,0.5942070129870121,0.013148804057895,5.986740743118153,0.005599999999999999
0.14998,124149.949,3.9627,2.0244,,0.0,7.3825,0.59433,,,,,7.3825,0.5943322943722935,0.0138243910971276,5.986740743118153,0.005599999999999999
0.14999,124209.95,3.9635,2.0269,0.32465,,7.3924,0.59449,,,,,7.3924,0.5944807359307351,0.0143797280160882,5.986740743118153,0.005599999999999999
0.14999,124269.949,3.9643,2.0294,,2.9727,7.4023,0.59461,,,,,7.4023,0.5946170129870121,0.0131444313262463,5.8103145770242834,0.005599999999999999
0.14998,124329.949,3.9654,2.0319,0.0,,7.4122,0.59473,,,,,7.4122,0.5947409956709948,0.0125890944072821,5.8103145770242834,0.005599999999999999
0.14999,124389.949,3.9663,2.0344,,0.0,7.4221,0.59491,3.9663,2.0344,2.879504216713485,0.3473333333333528,7.4221,0.5948662770562763,0.0128295946477763,5.8103145770242834,0.005599999999999999
0.14998,124449.95,3.967,2.0369,0.0,,7.432,0.59497,,,,,7.432,0.5949950216450208,0.0132821723730742,5.8103145770242834,0.005599999999999999
0.14998,124509.949,3.9679,2.0394,,0.0,7.4419,0.59511,,,,,7.4419,0.5951292640692631,0.0137937819755968,5.8103145770242834,0.005599999999999999
0.14998,124569.948,3.9689,2.0419,0.0,2.8165,7.4518,0.59526,,,,,7.4518,0.5952681385281376,0.0137554961830907,5.8103145770242834,0.005599999999999999
0.14999,124629.948,3.9698,2.0444,,,7.4618,0.59543,3.9698,2.0444,2.772814886203492,0.3615555555555545,7.4618,0.5954029437229429,0.0132918547875249,5.685939908077703,0.005599999999999999
0.14998,124689.948,3.9708,2.0469,0.0,0.0,7.4717,0.59554,,,,,7.4717,0.5955326839826832,0.0133936770300415,5.685939908077703,0.005599999999999999
0.14998,124749.949,3.9717,2.0494,,,7.4816,0.59568,,,,,7.4816,0.5956681385281377,0.0134330316148449,5.685939908077703,0.005599999999999999
0.14998,124809.95,3.9724,2.0519,0.0,0.0,7.4915,0.59578,,,,,7.4915,0.5957986580086572,0.0139494975863172,5.685939908077703,0.005599999999999999
0.14997,124869.95,3.9734,2.0544,0.3582,,7.5015,0.59589,,,,,7.5015,0.5959458874458866,0.0144614807387775,5.685939908077703,0.005599999999999999
0.14999,124929.949,3.9745,2.0569,,2.7369,7.5114,0.59614,3.9745,2.0569,2.6837057422163757,0.3726666666666745,7.5114,0.5960864935064927,0.0142507324325507,5.685939908077703,0.005599999999999999
0.14998,124989.947,3.9754,2.0594,0.0,,7.5213,0.59623,,,,,7.5213,0.5962280519480511,0.0143418397246612,5.629602950018247,0.005599999999999999
